ebay_id,title,location,condition,artist,release_year,image_url,sleeve_grading,record_grading,sold_date,sold,shipping_cost,image_file,label
335309873481.0,cream disraeli gears vinyl Ex/nm,"Located in: Walled Lake, Michigan, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,,https://i.ebayimg.com/images/g/5SkAAOSwoFRl61iW/s-l500.webp,,,,79.99,7.99,5SkAAOSwoFRl61iW_s-l500.webp,Cream
335383227472.0,Fleetwood Mac Rumours  vinyl lp g+ Play tested read item discreption R-124025-A,"Located in: Emporium, Pennsylvania, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/2qYAAOSwHiRmOlp-/s-l500.webp,,Good Plus (G+),,8.95,4.13,2qYAAOSwHiRmOlp-_s-l500.webp,Fleetwood Mac
315352277453.0,FLEETWOOD MAC RUMOURS LP Record 1977 w/ ORIG INSERT / LYRIC POSTER BSK 3010,"Located in: Great Falls, Montana, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/-VUAAOSwtrhmO-X6/s-l1600.webp,Very Good (VG),Very Good (VG),,18.99,4.13,-VUAAOSwtrhmO-X6_s-l1600.webp,Fleetwood Mac
156142230558.0,"FLEETWOOD MAC ""RUMOURS"" TEXTURED COVER WITH POSTER BSK 3010 CLASSIC ROCK LP","Located in: Chicago, Illinois, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/MEYAAOSw3epmBGSq/s-l1600.webp,Very Good (VG),Very Good Plus (VG+),,17.99,5.0,MEYAAOSw3epmBGSq_s-l1600.webp,Fleetwood Mac
145760841525.0,The Beatles - Abbey Road 1st UK Pressing *Misaligned Apple* VG+/VG-,"Located in: Wincanton, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1969,https://i.ebayimg.com/images/g/slMAAOSwp3VmOBx6/s-l500.webp,Very Good (VG),Very Good Plus (VG+),,74.99,25.99,slMAAOSwp3VmOBx6_s-l500.webp,Beatles
166752664979.0,STEVIE NICKS ROCK A LITTLE LP,"Located in: Debary, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,BEATLES,,https://i.ebayimg.com/images/g/Vq8AAOSw9~VmO-sp/s-l500.webp,,,,7.47,5.75,Vq8AAOSw9~VmO-sp_s-l500.webp,Non Searched
226089459530.0,Fleetwood Mac - Rumours - Vinyl LP Original UK Press EX/EX,"Located in: Poulton-le-Fylde, United Kingdom",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/lIkAAOSw3pdmGWtL/s-l1600.webp,See Description,See Description,,39.99,19.5,lIkAAOSw3pdmGWtL_s-l1600.webp,Fleetwood Mac
155349998840.0,R. KELLY YOUR BODY'S CALLIN' 12 INCH RECORD VINYL EX/EX,"Located in: Debary, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,BEATLES,,https://i.ebayimg.com/images/g/qHIAAOSwWX9jvDT-/s-l1600.webp,,,,14.01,5.75,qHIAAOSwWX9jvDT-_s-l1600.webp,Non Searched
156190302848.0,The Beatles - Abbey Road LP - Early Pressing,"Located in: Hull, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,,https://i.ebayimg.com/images/g/z88AAOSwdwpmHlcu/s-l500.webp,,,"May 08, 2024 11:44:09 PDT",19.95,23.21,z88AAOSwdwpmHlcu_s-l500.webp,Beatles
226131414607.0,BEATLES ABBEY ROAD APPLE EAS-80560 with OBI Japan LP Vinyl,"Located in: Saitama-ken,Tsurugashima-shi, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,BEATLES,,https://i.ebayimg.com/images/g/8NEAAOSwlJ5mCzAG/s-l1600.webp,Very Good Plus (VG+),Excellent (EX),,24.99,25.0,8NEAAOSwlJ5mCzAG_s-l1600.webp,Beatles
176311155623.0,Vinyl      Cream Disraeli Gears 593 003 UK PRESSING(1967) MONO FULL LAMINATED,"Located in: Japan, Japan",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,,,https://i.ebayimg.com/images/g/mjkAAOSwf39mB7St/s-l1600.webp,Very Good (VG),Very Good (VG),,227.7,30.0,mjkAAOSwf39mB7St_s-l1600.webp,Cream
165489644691.0,Vintage vinyl LP The Beatles Abbey Road,"Located in: London, United Kingdom",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1969,https://i.ebayimg.com/images/g/WVYAAOSwJ~dihkue/s-l500.webp,Worn (W),,,29.5,21.04,WVYAAOSwJ~dihkue_s-l500.webp,Beatles
335368566352.0,Play Tested Fleetwood Mac Rumors Reissue  Vinyl EX Cover EX,"Located in: Independence, Missouri, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,,https://i.ebayimg.com/images/g/TW0AAOSwaTpmLSrT/s-l1600.webp,Excellent (EX),Excellent (EX),"May 04, 2024 09:44:26 PDT",16.5,4.87,TW0AAOSwaTpmLSrT_s-l1600.webp,Fleetwood Mac
235497250826.0,1967 LP CREAM Disraeli Gears SD 33-232 Atco Stereo,"Located in: Kilgore, Texas, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1967,https://i.ebayimg.com/images/g/MVIAAOSwiLBmByLM/s-l500.webp,Very Good (VG),Very Good (VG),,22.0,4.87,MVIAAOSwiLBmByLM_s-l500.webp,Cream
285838031750.0,THE BEATLES Abbey Road LP '69 1st APPLE SO 383,"Located in: Westport, Connecticut, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,,https://i.ebayimg.com/images/g/wfIAAOSwW~lmJkaq/s-l1600.webp,,,"May 07, 2024 10:23:17 PDT",6.5,4.13,wfIAAOSwW~lmJkaq_s-l1600.webp,Beatles
235547249566.0,2 Vintage BEATLES Vinyl STEREO LPs HEY JUDE and ABBEY ROAD APPLE Album RARE,"Located in: Tallahassee, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,,https://i.ebayimg.com/images/g/UR0AAOSwjw9l39oa/s-l1600.webp,,,"May 09, 2024 17:32:34 PDT",19.95,4.87,UR0AAOSwjw9l39oa_s-l1600.webp,Beatles
355680977044.0,Lot Of 11 Beatles and Solo Vinyl Lps Abbey Road Band On The Run Starting Over,"Located in: South San Francisco, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles John Lennon Paul McCartney George Harrison,,https://i.ebayimg.com/images/g/OH0AAOSwMEZmMpP9/s-l500.webp,,,"May 08, 2024 12:07:21 PDT",57.77,18.2,OH0AAOSwMEZmMpP9_s-l500.webp,Non Searched
364868435995.0,FLEETWOOD MAC RUMOURS WARNER BROS. P10233W JAPAN OBI VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,FLEETWOOD MAC,,https://i.ebayimg.com/images/g/3PMAAOSwtedmMMX2/s-l500.webp,E-,E-,"May 08, 2024 18:14:08 PDT",46.0,18.0,3PMAAOSwtedmMMX2_s-l500.webp,Fleetwood Mac
126461371295.0,Fleetwood Mac Rumours 1977 Warner Bros. K56344 vinyl record Excellent,"Located in: Sale, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,,https://i.ebayimg.com/images/g/jeEAAOSwXnVmM1aX/s-l1600.webp,,,"May 03, 2024 13:56:49 PDT",10.0,23.32,jeEAAOSwXnVmM1aX_s-l1600.webp,Fleetwood Mac
186428891850.0,Fleetwood Mac ~ Rumours ~ BSK 3010 Warner Brothers with Insert ~ Classic Rock LP,"Located in: East Bridgewater, Massachusetts, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/Nv8AAOSwnqtmNuCn/s-l500.webp,Very Good (VG),Very Good Plus (VG+),,15.0,4.13,Nv8AAOSwnqtmNuCn_s-l500.webp,Fleetwood Mac
355688192727.0,Rolling Stones  Vinyl LP'S X2 Joblot It's Only Rock N Roll 1973 Brussels,"Located in: Pinner, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,1978,https://i.ebayimg.com/images/g/zwwAAOSwxlJmNnzQ/s-l1600.webp,,,,71.0,24.41,zwwAAOSwxlJmNnzQ_s-l1600.webp,Non Searched
145072948516.0,THE BEATLES ABBEY ROAD PICTURE DISC VINYL,"Located in: Wallingford, Connecticut, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,,https://i.ebayimg.com/thumbs/images/g/lVQAAOSw~49kWXym/s-l300.webp,,,,44.99,6.95,lVQAAOSw~49kWXym_s-l300.webp,Beatles
156191803259.0,Fleetwood Mac  Rumours LP -  1st 1977   BSK 3010 - EX VINYL IN SHRINK W/ INSERT,"Located in: Tuxedo Park, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/0wgAAOSwi-tmNA2M/s-l1600.webp,Excellent (EX),Excellent (EX),,25.0,5.85,0wgAAOSwi-tmNA2M_s-l1600.webp,Fleetwood Mac
375405022764.0,"THE BEATLES 9 LP LOT w SGT PEPPER, ABBEY ROAD, MAGICAL MYSTERY TOUR, WHITE ALBUM","Located in: Oakland, California, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Beatles,,https://i.ebayimg.com/images/g/QigAAOSwEXpmMY8i/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),"May 07, 2024 17:40:45 PDT",185.27,12.0,QigAAOSwEXpmMY8i_s-l1600.webp,Non Searched
394815667862.0,"Rumours by Fleetwood Mac (Vinyl, Nov-2019, Warner Bros.)","Located in: Dunn, North Carolina, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,2019,https://i.ebayimg.com/images/g/7QcAAOSw05dk28E3/s-l500.webp,,,,18.99,4.87,7QcAAOSw05dk28E3_s-l500.webp,Fleetwood Mac
156196368433.0,Fleetwood Mac Rumours Vinyl LP Record 1977 K56344 *Play Tested* FREE POSTAGE,"Located in: Orlando, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,1977,https://i.ebayimg.com/images/g/F0MAAOSw82RmOQFx/s-l1600.webp,Good Plus (G+),Very Good (VG),"May 09, 2024 14:20:27 PDT",18.0,4.13,F0MAAOSw82RmOQFx_s-l1600.webp,Fleetwood Mac
355653951449.0,Fleetwood Mac Rumours UK 1st Press l LP Record Album K56344 Textured TOP COPY,"Located in: Rotherham, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Fleetwood Mac,,https://i.ebayimg.com/images/g/t4kAAOSw6itlzLwN/s-l1600.webp,Very Good (VG),Very Good Plus (VG+),"May 05, 2024 11:30:01 PDT",24.99,24.12,t4kAAOSw6itlzLwN_s-l1600.webp,Fleetwood Mac
